loc;unit size
|java+compilationUnit:///src/smallsql/database/SSResultSetMetaData.java|(3174,125,<103,1>,<105,2>);3
|java+compilationUnit:///src/smallsql/database/StoreNoCurrentRow.java|(1750,92,<55,1>,<57,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionPI.java|(1474,64,<40,4>,<42,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(10154,81,<510,4>,<512,5>);3
|java+compilationUnit:///src/smallsql/database/Expressions.java|(2922,90,<120,1>,<122,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionRepeat.java|(1537,60,<44,1>,<46,2>);3
|java+compilationUnit:///src/smallsql/database/SSConnection.java|(3468,243,<94,4>,<101,5>);3
|java+compilationUnit:///src/smallsql/database/IndexDescription.java|(2796,43,<79,1>,<81,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(36507,80,<1011,4>,<1013,5>);3
|java+compilationUnit:///src/smallsql/database/NoFromResult.java|(2114,54,<88,1>,<90,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(9581,73,<475,4>,<477,5>);3
|java+compilationUnit:///src/smallsql/database/UnionAll.java|(2757,90,<93,1>,<95,2>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(8581,242,<228,4>,<231,5>);3
|java+compilationUnit:///src/smallsql/database/MutableNumeric.java|(17282,65,<585,1>,<587,2>);3
|java+compilationUnit:///src/smallsql/database/SSConnection.java|(9527,92,<312,4>,<314,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(19585,174,<814,4>,<816,5>);3
|java+compilationUnit:///src/smallsql/database/Where.java|(2028,54,<68,1>,<70,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionRepeat.java|(2286,106,<73,4>,<75,5>);3
|java+compilationUnit:///src/smallsql/database/SSConnection.java|(3972,130,<109,4>,<111,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(8769,124,<246,4>,<248,5>);3
|java+compilationUnit:///src/smallsql/database/RowSource.java|(4636,179,<174,1>,<181,5>);3
|java+compilationUnit:///src/smallsql/database/SSConnection.java|(7745,61,<246,4>,<248,5>);3
|java+compilationUnit:///src/smallsql/database/Where.java|(3395,90,<134,1>,<136,2>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(16125,144,<369,4>,<371,5>);3
|java+compilationUnit:///src/smallsql/database/NoFromResult.java|(2055,50,<84,1>,<86,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(16675,143,<520,4>,<522,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(3481,72,<150,4>,<152,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionArithmetic.java|(30144,119,<802,4>,<804,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(9021,69,<440,4>,<442,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionReturnInt.java|(1619,74,<50,1>,<52,2>);3
|java+compilationUnit:///src/smallsql/database/Index.java|(2847,122,<81,1>,<83,2>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(3843,90,<102,4>,<104,5>);3
|java+compilationUnit:///src/smallsql/database/Scrollable.java|(2173,75,<73,1>,<75,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionReturnP1Number.java|(1559,78,<44,1>,<46,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionAscii.java|(1481,59,<43,1>,<45,2>);3
|java+compilationUnit:///src/smallsql/database/MutableFloat.java|(1794,67,<67,1>,<69,2>);3
|java+compilationUnit:///src/smallsql/database/ViewResult.java|(6007,76,<259,1>,<261,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(16965,136,<526,4>,<528,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(19217,130,<576,4>,<578,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(14897,129,<342,4>,<344,5>);3
|java+compilationUnit:///src/smallsql/database/SSConnection.java|(8528,61,<277,4>,<279,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(14753,138,<339,4>,<341,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(15032,132,<345,4>,<347,5>);3
|java+compilationUnit:///src/smallsql/database/Where.java|(1673,269,<53,1>,<60,2>);3
|java+compilationUnit:///src/smallsql/database/ViewResult.java|(4710,73,<184,1>,<186,2>);3
|java+compilationUnit:///src/smallsql/database/MemoryResult.java|(5297,39,<213,1>,<215,2>);3
|java+compilationUnit:///src/smallsql/database/StoreImpl.java|(15891,63,<449,4>,<451,5>);3
|java+compilationUnit:///src/smallsql/database/DataSources.java|(1468,37,<44,1>,<46,2>);3
|java+compilationUnit:///src/smallsql/database/Database.java|(4666,46,<128,4>,<130,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(28852,230,<857,4>,<860,5>);3
|java+compilationUnit:///src/smallsql/database/MemoryResult.java|(6921,51,<286,1>,<288,2>);3
|java+compilationUnit:///src/smallsql/database/SSPreparedStatement.java|(1659,164,<48,4>,<50,5>);3
|java+compilationUnit:///src/smallsql/database/UnionAll.java|(3057,92,<108,1>,<110,2>);3
|java+compilationUnit:///src/smallsql/database/ViewResult.java|(2814,110,<105,1>,<107,2>);3
|java+compilationUnit:///src/smallsql/database/SSStatement.java|(7445,68,<285,4>,<287,5>);3
|java+compilationUnit:///src/smallsql/database/TableView.java|(4130,323,<117,1>,<125,2>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(14435,171,<333,4>,<335,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(36309,91,<1001,4>,<1003,5>);3
|java+compilationUnit:///src/smallsql/database/SSConnection.java|(9363,53,<302,4>,<304,5>);3
|java+compilationUnit:///src/smallsql/database/Logger.java|(1454,72,<45,1>,<47,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(8207,77,<395,4>,<397,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionTimestampDiff.java|(2483,61,<75,1>,<77,2>);3
|java+compilationUnit:///src/smallsql/junit/BasicTestCase.java|(1694,78,<52,4>,<54,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionCase.java|(3002,58,<114,1>,<116,2>);3
|java+compilationUnit:///src/smallsql/database/RowSource.java|(3328,106,<127,1>,<129,2>);3
|java+compilationUnit:///src/smallsql/database/NoFromResult.java|(2789,48,<128,1>,<130,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(14600,70,<456,4>,<458,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionConvert.java|(2429,108,<84,1>,<86,2>);3
|java+compilationUnit:///src/smallsql/database/Columns.java|(1578,40,<46,1>,<48,2>);3
|java+compilationUnit:///src/smallsql/database/StoreImpl.java|(15962,56,<453,4>,<455,5>);3
|java+compilationUnit:///src/smallsql/database/MutableLong.java|(1715,62,<63,1>,<65,2>);3
|java+compilationUnit:///src/smallsql/database/Money.java|(2287,69,<79,4>,<81,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(3161,60,<130,4>,<132,5>);3
|java+compilationUnit:///src/smallsql/database/SSConnection.java|(9637,64,<317,4>,<319,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(11869,65,<625,4>,<627,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionPI.java|(1546,74,<44,4>,<46,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(19084,127,<573,4>,<575,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionName.java|(5748,56,<226,1>,<228,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(6355,60,<280,4>,<282,5>);3
|java+compilationUnit:///src/smallsql/database/StoreNull.java|(2857,42,<118,1>,<120,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(10063,79,<505,4>,<507,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionName.java|(5677,66,<222,1>,<224,2>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(12027,151,<288,4>,<290,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionRand.java|(1571,101,<46,4>,<48,5>);3
|java+compilationUnit:///src/smallsql/database/DateTime.java|(21576,92,<705,1>,<707,2>);3
|java+compilationUnit:///src/smallsql/database/SSConnection.java|(7450,72,<231,4>,<233,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionReturnP1.java|(3434,55,<96,1>,<98,2>);3
|java+compilationUnit:///src/smallsql/database/MutableDouble.java|(1681,52,<59,1>,<61,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(8899,120,<249,4>,<251,5>);3
|java+compilationUnit:///src/smallsql/database/NoFromResult.java|(2902,46,<138,1>,<140,2>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(13618,139,<318,4>,<320,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(10754,58,<550,4>,<552,5>);3
|java+compilationUnit:///src/smallsql/database/Column.java|(3321,77,<111,4>,<113,5>);3
|java+compilationUnit:///src/smallsql/database/CommandSelect.java|(12130,137,<385,1>,<390,2>);3
|java+compilationUnit:///src/smallsql/database/MutableDouble.java|(1738,62,<63,1>,<65,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(19399,174,<809,4>,<811,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionReturnP1Number.java|(1466,85,<39,4>,<41,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionTruncate.java|(1495,93,<40,4>,<42,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionRTrim.java|(1494,59,<42,1>,<44,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSetMetaData.java|(7903,146,<254,4>,<256,5>);3
|java+compilationUnit:///src/smallsql/junit/TestLanguage.java|(1914,60,<56,1>,<58,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(11030,62,<570,4>,<572,5>);3
|java+compilationUnit:///src/smallsql/junit/TestGroupBy.java|(1659,38,<51,1>,<53,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(6592,69,<295,4>,<297,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(8750,79,<425,4>,<427,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(18945,133,<570,4>,<572,5>);3
|java+compilationUnit:///src/smallsql/junit/TestIdentifer.java|(1495,55,<48,1>,<50,2>);3
|java+compilationUnit:///src/smallsql/database/Expression.java|(2080,45,<63,1>,<65,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(24939,117,<744,4>,<746,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(11323,136,<273,4>,<275,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(10322,61,<520,4>,<522,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(2172,234,<60,4>,<63,5>);3
|java+compilationUnit:///src/smallsql/database/MutableLong.java|(1783,66,<67,1>,<69,2>);3
|java+compilationUnit:///src/smallsql/database/StoreImpl.java|(12239,51,<323,1>,<325,2>);3
|java+compilationUnit:///src/smallsql/database/ColumnExpression.java|(1738,64,<57,1>,<59,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(5840,60,<250,4>,<252,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(5161,251,<230,4>,<233,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(12184,139,<291,4>,<293,5>);3
|java+compilationUnit:///src/smallsql/database/LongLongList.java|(1545,69,<47,1>,<49,2>);3
|java+compilationUnit:///src/smallsql/database/Where.java|(2091,64,<73,1>,<75,2>);3
|java+compilationUnit:///src/smallsql/database/Store.java|(2328,174,<69,1>,<75,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(24122,213,<723,4>,<726,5>);3
|java+compilationUnit:///src/smallsql/database/NoFromResult.java|(2526,54,<109,1>,<111,2>);3
|java+compilationUnit:///src/smallsql/database/Column.java|(1974,62,<57,4>,<59,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionReturnFloat.java|(1680,80,<50,1>,<52,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(16824,135,<523,4>,<525,5>);3
|java+compilationUnit:///src/smallsql/database/StoreNoCurrentRow.java|(2321,87,<85,1>,<87,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionInsert.java|(1580,60,<44,1>,<46,2>);3
|java+compilationUnit:///src/smallsql/database/StoreImpl.java|(12895,68,<355,4>,<357,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionTimestampAdd.java|(1798,85,<56,1>,<58,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionLCase.java|(1494,59,<42,1>,<44,2>);3
|java+compilationUnit:///src/smallsql/database/Column.java|(3549,51,<123,4>,<125,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(12329,137,<294,4>,<296,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionReturnFloat.java|(1858,90,<59,4>,<61,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(11104,65,<575,4>,<577,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(3233,67,<135,4>,<137,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(18539,119,<561,4>,<563,5>);3
|java+compilationUnit:///src/smallsql/database/MemoryResult.java|(6187,89,<254,1>,<256,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(27932,117,<830,4>,<832,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(9439,145,<261,4>,<263,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(11683,58,<615,4>,<617,5>);3
|java+compilationUnit:///src/smallsql/database/Money.java|(3115,180,<110,4>,<113,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSetMetaData.java|(6574,126,<224,4>,<226,5>);3
|java+compilationUnit:///src/smallsql/database/Expression.java|(4807,42,<171,1>,<173,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(9424,68,<465,4>,<467,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(35568,300,<986,4>,<989,5>);3
|java+compilationUnit:///src/smallsql/database/UnionAll.java|(5705,67,<228,1>,<230,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSetMetaData.java|(7452,160,<245,4>,<247,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionLocate.java|(1545,85,<48,1>,<50,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(16376,141,<514,4>,<516,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(8573,76,<415,4>,<417,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(6189,73,<270,4>,<272,5>);3
|java+compilationUnit:///src/smallsql/database/ViewResult.java|(2735,74,<101,1>,<103,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionName.java|(2898,84,<98,4>,<100,5>);3
|java+compilationUnit:///src/smallsql/database/MutableLong.java|(1610,49,<55,1>,<57,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(25188,120,<750,4>,<752,5>);3
|java+compilationUnit:///src/smallsql/database/Money.java|(2845,112,<98,4>,<100,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(29500,133,<874,4>,<876,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionName.java|(3288,86,<114,4>,<116,5>);3
|java+compilationUnit:///src/smallsql/database/StoreNoCurrentRow.java|(1849,89,<60,1>,<62,2>);3
|java+compilationUnit:///src/smallsql/database/SortedResult.java|(7054,70,<260,1>,<262,2>);3
|java+compilationUnit:///src/smallsql/database/ViewResult.java|(5462,68,<229,1>,<231,2>);3
|java+compilationUnit:///src/smallsql/database/Where.java|(3903,68,<166,1>,<168,2>);3
|java+compilationUnit:///src/smallsql/database/MemoryResult.java|(4960,50,<187,1>,<189,2>);3
|java+compilationUnit:///src/smallsql/junit/TestOther.java|(3460,103,<85,1>,<87,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionConvert.java|(2208,102,<74,1>,<76,2>);3
|java+compilationUnit:///src/smallsql/database/Utils.java|(2231,127,<63,1>,<65,2>);3
|java+compilationUnit:///src/smallsql/database/CommandSelect.java|(10628,119,<300,1>,<305,2>);3
|java+compilationUnit:///src/smallsql/database/Where.java|(1950,70,<63,1>,<65,2>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(9666,70,<480,4>,<482,5>);3
|java+compilationUnit:///src/smallsql/database/ViewResult.java|(3665,101,<138,1>,<140,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionReturnInt.java|(1842,67,<65,1>,<67,2>);3
|java+compilationUnit:///src/smallsql/database/Expressions.java|(2498,91,<99,1>,<101,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionAbs.java|(1461,79,<41,1>,<43,5>);3
|java+compilationUnit:///src/smallsql/database/MemoryResult.java|(5191,48,<203,1>,<205,2>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionReturnInt.java|(1770,65,<60,1>,<62,2>);3
|java+compilationUnit:///src/smallsql/database/Scrollable.java|(1838,176,<53,1>,<59,2>);3
|java+compilationUnit:///src/smallsql/database/StoreNoCurrentRow.java|(2824,74,<112,1>,<115,2>);3
|java+compilationUnit:///src/smallsql/database/Column.java|(2577,63,<77,1>,<79,2>);3
|java+compilationUnit:///src/smallsql/database/SSDriver.java|(4190,56,<121,4>,<123,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(14612,135,<336,4>,<338,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(9922,170,<248,4>,<250,5>);3
|java+compilationUnit:///src/smallsql/database/SSDatabaseMetaData.java|(9180,65,<450,4>,<452,5>);3
|java+compilationUnit:///src/smallsql/database/ViewResult.java|(4443,88,<173,1>,<175,2>);3
|java+compilationUnit:///src/smallsql/database/CommandSelect.java|(10758,122,<308,1>,<313,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(9025,120,<252,4>,<254,5>);3
|java+compilationUnit:///src/smallsql/database/ExpressionFunctionReturnP1Number.java|(1749,75,<54,1>,<56,2>);3
|java+compilationUnit:///src/smallsql/database/Expression.java|(1986,88,<59,1>,<61,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(11993,86,<346,4>,<348,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(17126,132,<390,4>,<392,5>);3
|java+compilationUnit:///src/smallsql/database/SSCallableStatement.java|(11601,133,<279,4>,<281,5>);3
|java+compilationUnit:///src/smallsql/database/Money.java|(3049,58,<106,4>,<108,5>);3
|java+compilationUnit:///src/smallsql/database/DateTime.java|(8670,41,<291,1>,<293,2>);3
|java+compilationUnit:///src/smallsql/database/SSResultSet.java|(2507,57,<76,4>,<78,5>);3
|java+compilationUnit:///src/smallsql/database/SSResultSetMetaData.java|(1763,136,<54,4>,<56,5>);3
